*Part, name=Part-1
*Nodes
1941;52.44301423;3.85627814;0.0
1942;52.90401454;3.85062337;0.0
1943;53.36502013;3.84512057;0.0
1944;53.82602986;3.83977272;0.0
1945;54.28704251;3.83458190;0.0
1946;54.74805676;3.82954923;0.0
1947;55.20907119;3.82467494;0.0
1948;55.67008428;3.81995834;0.0
1949;56.13109443;3.81539801;0.0
1950;56.59209990;3.81099197;0.0
1951;57.05309883;3.80673798;0.0
1952;57.51408919;3.80263410;0.0
1953;57.97506879;3.79867930;0.0
1954;58.43603531;3.79487452;0.0
1955;58.89698628;3.79122394;0.0
1956;59.35791925;3.78773667;0.0
1957;59.81883202;3.78442833;0.0
1958;60.27972308;3.78132194;0.0
1959;60.74059213;3.77844652;0.0
1960;61.20144065;3.77583164;0.0
1961;61.66227199;3.77349776;0.0
1962;62.12309065;3.77144767;0.0
1963;62.58390101;3.76966689;0.0
1964;63.04470648;3.76812931;0.0
1965;63.50550924;3.76680345;0.0
1966;63.96631033;3.76565713;0.0
1967;64.42710997;3.76466013;0.0
1968;64.88790779;3.76378531;0.0
1969;65.34870312;3.76300889;0.0
1970;65.80949513;3.76231013;0.0
1971;66.27028295;3.76167093;0.0
1972;66.73106574;3.76107532;0.0
1973;67.19184278;3.76050902;0.0
1974;67.65261342;3.75995901;0.0
1975;68.11337721;3.75941315;0.0
1976;68.57413381;3.75885994;0.0
1977;69.03488306;3.75828816;0.0
1978;69.49562497;3.75768669;0.0
1979;69.95635971;3.75704423;0.0
1980;70.41708764;3.75634912;0.0
1981;70.87780933;3.75558908;0.0
1982;71.33852552;3.75475098;0.0
1983;71.79923714;3.75382061;0.0
1984;72.25994536;3.75278237;0.0
1985;72.72065155;3.75161893;0.0
1986;73.18135728;3.75031085;0.0
1987;73.64206435;3.74883612;0.0
1988;74.10277478;3.74716957;0.0
1989;74.56349075;3.74528213;0.0
1990;75.02421458;3.74314004;0.0
1991;75.48494867;3.74070375;0.0
1992;75.94569532;3.73792675;0.0
1993;-0.05586705;4.82520570;0.0
1994;0.40460524;4.82249082;0.0
1995;0.86508935;4.82008184;0.0
1996;1.32558277;4.81794162;0.0
1997;1.78608307;4.81603792;0.0
1998;2.24658797;4.81434257;0.0
1999;2.70709533;4.81283081;0.0
2000;3.16760322;4.81148075;0.0
2001;3.62810987;4.81027290;0.0
2002;4.08861374;4.80918981;0.0
2003;4.54911345;4.80821577;0.0
2004;5.00960782;4.80733655;0.0
2005;5.47009585;4.80653919;0.0
2006;5.93057668;4.80581182;0.0
2007;6.39104967;4.80514348;0.0
2008;6.85151428;4.80452403;0.0
2009;7.31197015;4.80394398;0.0
2010;7.77241708;4.80339444;0.0
2011;8.23285499;4.80286697;0.0
2012;8.69328396;4.80235356;0.0
2013;9.15370419;4.80184651;0.0
2014;9.61411604;4.80133838;0.0
2015;10.07451998;4.80082195;0.0
2016;10.53491665;4.80029012;0.0
2017;10.99530679;4.79973590;0.0
2018;11.45569132;4.79915232;0.0
2019;11.91607125;4.79853238;0.0
2020;12.37644777;4.79786900;0.0
2021;12.83682217;4.79715493;0.0
2022;13.29719590;4.79638265;0.0
2023;13.75757054;4.79554425;0.0
2024;14.21794778;4.79463133;0.0
2025;14.67832947;4.79363476;0.0
2026;15.13871756;4.79254454;0.0
2027;15.59911411;4.79134946;0.0
2028;16.05952130;4.79003679;0.0
2029;16.51994138;4.78859190;0.0
2030;16.98037666;4.78699774;0.0
2031;17.44082947;4.78523427;0.0
2032;17.90130207;4.78327778;0.0
2033;18.36179660;4.78110011;0.0
2034;18.82231489;4.77866779;0.0
2035;19.28285830;4.77594132;0.0
2036;19.74342738;4.77287467;0.0
2037;20.20402150;4.76941547;0.0
2038;20.66463830;4.76550665;0.0
2039;21.12527320;4.76109054;0.0
2040;21.58591887;4.75611653;0.0
2041;22.04656520;4.75055299;0.0
2042;22.50720008;4.74440137;0.0
2043;22.96781125;4.73770613;0.0
2044;23.42838892;4.73055103;0.0
2045;23.88892774;4.72303932;0.0
2046;24.34942695;4.71527300;0.0
2047;24.80988927;4.70733945;0.0
