0.000000000000000000e+00 0.000000000000000000e+00 -7.242313508688547063e-02 0.000000000000000000e+00 -3.995901910178450023e-04 5.812934269309548256e-03 4.237882274249730617e-05 1.636898403127946988e+00 5.863449338173302294e+01 3.390305819399784260e-01
6.386554621848739011e-01 0.000000000000000000e+00 -7.266002905784162136e-02 0.000000000000000000e+00 -3.572352986995400550e-04 4.855553842925885641e-03 1.118109173778158310e-04 4.055696663891062426e-01 4.890477515616807125e+01 8.944873390225268617e-01
1.277310924369747802e+00 0.000000000000000000e+00 -7.288336033336517694e-02 0.000000000000000000e+00 -3.423470085679581449e-04 4.141372320651243340e-03 9.353314081863225451e-05 -1.197973157267426370e+00 4.159485917614711781e+01 7.482651265490585235e-01
1.915966386554621703e+00 0.000000000000000000e+00 -7.310091942569277301e-02 0.000000000000000000e+00 -3.408775135990215030e-04 3.538480431731773693e-03 8.964611697545849629e-05 -3.006688719191386028e+00 3.538962815468031664e+01 7.171689358036678064e-01
2.554621848739495604e+00 0.000000000000000000e+00 -7.332244948137224549e-02 0.000000000000000000e+00 -3.545016676202722298e-04 3.035409582467661974e-03 8.887038550822482451e-05 -5.124798666781412493e+00 3.016576352979407716e+01 7.109630840657987783e-01
3.193277310924369505e+00 0.000000000000000000e+00 -7.355559170016648385e-02 0.000000000000000000e+00 -3.802705376992371214e-04 2.604600393756634821e-03 8.942903162656509611e-05 -7.516830825023153473e+00 2.564854538882570978e+01 7.154322530125205581e-01
3.831932773109243406e+00 0.000000000000000000e+00 -7.381118137968090132e-02 0.000000000000000000e+00 -4.186923147481282992e-04 2.243980466276263280e-03 9.070601508434795047e-05 -1.021004545921683970e+01 2.181505262692631320e+01 7.256481206747840140e-01
4.470588235294117752e+00 0.000000000000000000e+00 -7.409330299429112143e-02 0.000000000000000000e+00 -4.668371071644141727e-04 1.934112214468328497e-03 9.233103307336744370e-05 -1.314457352888916830e+01 1.847416077681409519e+01 7.386482645869388852e-01
5.109243697478991209e+00 0.000000000000000000e+00 -7.440801760717184743e-02 0.000000000000000000e+00 -5.236531909795144385e-04 1.666876003627188471e-03 9.421219098740920867e-05 -1.630246521891580613e+01 1.554549794532355200e+01 7.536975278992733562e-01
5.747899159663864666e+00 0.000000000000000000e+00 -7.476466665990050275e-02 0.000000000000000000e+00 -5.889069248504971189e-04 1.438124150046102539e-03 9.635163329326949582e-05 -1.968699905372746883e+01 1.298706727843831388e+01 7.708130663461567611e-01
6.386554621848739011e+00 0.000000000000000000e+00 -7.516168434151433708e-02 0.000000000000000000e+00 -6.605608330685199068e-04 1.235874127054279945e-03 9.872406539164679448e-05 -2.325178436194105558e+01 1.068176492614668760e+01 7.897925231331732743e-01
7.025210084033613356e+00 0.000000000000000000e+00 -7.560918924124991614e-02 0.000000000000000000e+00 -7.387647094683934745e-04 1.057504449572207062e-03 1.013963822619686232e-04 -2.701108929453029361e+01 8.602125231241714687e+00 8.111710580957495198e-01
7.663865546218486813e+00 0.000000000000000000e+00 -7.610802593533955163e-02 0.000000000000000000e+00 -8.225551546418724286e-04 8.961705461861249264e-04 1.043947591568429562e-04 -3.094663264713980055e+01 6.680635646327280242e+00 8.351580732547438934e-01
8.302521008403360270e+00 0.000000000000000000e+00 -7.665836474293478975e-02 0.000000000000000000e+00 -9.112072939238139227e-04 7.464539385749438972e-04 1.077487334966574544e-04 -3.504549184129401596e+01 4.863732956158101750e+00 8.619898679732611591e-01
8.941176470588235503e+00 0.000000000000000000e+00 -7.727348887954729739e-02 0.000000000000000000e+00 -1.005268866867684322e-03 6.053903410354297436e-04 1.115990619270025748e-04 -3.933931348436520636e+01 3.119187025375105726e+00 8.927924954160206816e-01
9.579831932773108960e+00 0.000000000000000000e+00 -7.794532008204040074e-02 0.000000000000000000e+00 -1.103641266929939564e-03 4.675536103263048496e-04 1.159360372467223174e-04 -4.379987575211599449e+01 1.394514258878124746e+00 9.274882979737788524e-01
1.021848739495798242e+01 0.000000000000000000e+00 -7.868269253459078683e-02 0.000000000000000000e+00 -1.206718908391196318e-03 3.294265967561541626e-04 1.209060330931804151e-04 -4.845425279409496255e+01 -3.477346694243198533e-01 9.672482647454432314e-01
1.085714285714285587e+01 0.000000000000000000e+00 -7.948923157368623094e-02 0.000000000000000000e+00 -1.314621898138488253e-03 1.871600357182424002e-04 1.266377481741125894e-04 -5.331930171295146437e+01 -2.147579516331417082e+00 1.013101985392899973e+00
1.149579831932772933e+01 0.000000000000000000e+00 -8.036062506413850504e-02 0.000000000000000000e+00 -1.427058949612179618e-03 3.792848118432513935e-05 1.331876457099935010e-04 -5.839183864242796318e+01 -4.033219387599205064e+00 1.065501165679948681e+00
1.213445378151260456e+01 0.000000000000000000e+00 -8.131316493337915896e-02 0.000000000000000000e+00 -1.545374455225591781e-03 -1.236340776802287477e-04 1.409342087286950297e-04 -6.374361830505792170e+01 -6.064091811305690527e+00 1.127473669829561098e+00
